Bin ID,Product Code,Product Name,Unit,NS Code,NS Name,NS SubGroup,Quantity
OB_Non K2-2,C08221140,ผลิตภัณฑ์ล้างรถ Evostar (3.8 L),EA,2CT-TC-04-036,ผลิตภัณฑ์ล้างรถ Evostar 3.8 L,DACT,3
OB_Non K2-3,C06630200,ตะกร้าเคลือบพลาสติกมีฝา โรบิน 400 สีขาว,EA,2CT-FS-07-073,ตะกร้าลวดเคลือบพลาสติกมีฝา โรบิน 400 ขาว P.1,DACT,8
OB_Non K2-3,C06630060,ตะกร้าเคลือบพลาสติกมีฝา โรบิน 400 สีดำ,EA,2CT-FS-07-075,ตะกร้าลวดเคลือบพลาสติกมีฝา โรบิน 400 ดำ P.1,DACT,10
OB_Non K2-4,C06130350,แฟ้มคลิปสปริงสอดปกผีเสื้อ50-2S A4ขาว,EA,2CT-FS-01-108,แฟ้มคลิปสปริง ผีเสื้อ 50-2S สอดปก A4 ขาว P.1,DACT,60
OB_Non K3-1,C08230090,ยาฉีดแมลง ชิลด์ท้อกซ์ ไร้กลิ่น 600 มล.,EA,2CT-TC-05-010,ยาฉีดแมลง ชิลด์ท้อกซ์  ไร้กลิ่น 600 ml,DACT,107
OB_Non K3-2,C08230150,สเปรย์กำจัดแมลง เชนไดร้ท์ ไร้กลิ่น,EA,2CT-TC-05-005,สเปรย์กำจัดแมลง เชนไดรท์ ไร้กลิ่น,DACT,80
OB_Non K3-2,C08230070,สเปรย์ปรับอากาศคิงส์สเตลล่า 12x350cc,EA,2CT-TC-05-009,สเปรย์ปรับอากาศ คิงส์สเตลล่า 350 cc,DACT,16
OB_Non K3-3,C06620320,กล่องเอกสารพลาสติก ออร์ก้า BF-93เหลืองใส,EA,2CT-FS-07-053,กล่องเอกสารพลาสติก ออร์ก้า BF-93 1 ช่อง เหลืองใส P.1,DACT,2
OB_Non K3-3,C06630110,ตะกร้าลวดเคลือบ ออร์ก้า 2 ชั้น สีฟ้า,EA,2CT-FS-07-101,ตะกร้าลวดเคลือบ ออร์ก้า 2 ชิ้น ฟ้า,DACT,2
OB_Non K3-3,C06630190,ตะกร้าเคลือบพลาสติกมีฝา โรบิน 400 สีแดง,EA,2CT-FS-07-076,ตะกร้าลวดเคลือบพลาสติกมีฝา โรบิน 400 แดง P.1,DACT,4
OB_Non K3-3,C06630170,ตะกร้าลวดเคลือบ ออร์ก้า 3 ชั้น สีขาว,EA,2CT-FS-07-102,ตะกร้าลวดเคลือบ ออร์ก้า 3 ชิ้น ขาว,DACT,9
OB_Non K3-3,C06621210,กล่องเอกสารพลาสติก โรบิน 121 ดำ,EA,2CT-FS-07-041,กล่องเอกสารพลาสติก โรบิน 121 ดำ,DACT,7
OB_Non K3-4,C06130430,แฟ้มคลิปสปริงสอดปกผีเสื้อ80-2S A4ขาว,EA,2CT-FS-01-109,แฟ้มคลิปสปริง ผีเสื้อ 80-2S สอดปก A4 ขาว P.1,DACT,28
OB_Non K3-4,C06121300,แฟ้ม2ห่วงสอดปก ผีเสื้อ 38-2SA4 ขาว,EA,2CT-FS-01-069,"แฟ้ม 2 ห่วง ผีเสื้อ 38-2S (สอดปก) A4 สัน 2"" ขาว P.1",DACT,72
OB_Non L1-1,C03720500,กระดานไวท์บอร์ดไลอ้อน แม่เหล็ก 80x120cm.,EA,2CT-OS-09-004,กระดานไวท์บอร์ด ไลอ้อน ธรรมดา 80x120 cm,DACT,2
OB_Non L1-1,C04333400,พลาสติกลูกฟูก 130x245 ซม. 3 มม. น้ำเงิน,EA,2CT-PS-03-041,พลาสติกลูกฟูก 3 mm 130x245 cm น้ำเงิน,DACT,4
OB_Non L1-1,C04333430,พลาสติกลูกฟูก 130x245 ซม. 3 มม. ขาว,EA,2CT-PS-03-039,พลาสติกลูกฟูก 3 mm 130x245 cm ขาว,DACT,28
OB_Non L1-1,C04333440,พลาสติกลูกฟูก 130x245 ซม. 3 มม. เขียว,EA,2CT-PS-03-040,พลาสติกลูกฟูก 3 mm 130x245 cm เขียว,DACT,2
OB_Non L1-1,C04333730,พลาสติกลูกฟูก 130x245 ซม. 3 มม. เทา,EA,2CT-PS-03-043,พลาสติกลูกฟูก 3 mm 130x45 cm เทา,DACT,5
OB_Non L1-1,C04333740,พลาสติกลูกฟูก 130x245 ซม. 3 มม. ฟ้า,EA,2CT-PS-03-044,พลาสติกลูกฟูก 3 mm 130x45 cm ฟ้า,DACT,2
OB_Non L1-1,C04333760,พลาสติกลูกฟูก 130x245 ซม. 3 มม. ดำ,EA,2CT-PS-03-042,พลาสติกลูกฟูก 3 mm 130x45 cm ดำ,DACT,4
OB_Non L1-1,C04333770,พลาสติกลูกฟูก 130x245 ซม. 3 มม. เหลือง,EA,2CT-PS-03-045,พลาสติกลูกฟูก 3 mm 130x45 cm เหลือง,DACT,3
OB_Non L1-1,C03720420,กระดานไวท์บอร์ดไลอ้อน แม่เหล็ก40x60 cm.,EA,2CT-OS-09-005,กระดานไวท์บอร์ด ไลอ้อน แม่เหล็ก 40x60 cm,DACT,1
OB_Non L1-1,C03720480,กระดานไวท์บอร์ดไลอ้อน ธรรมดา 40x60 cm.,EA,2CT-OS-09-002,กระดานไวท์บอร์ด ไลอ้อน ธรรมดา 40x60 cm,DACT,1
OB_Non L1-1,C03720430,กระดานไวท์บอร์ดไลอ้อน แม่เหล็ก 60x90cm.,EA,2CT-OS-09-006,กระดานไวท์บอร์ด ไลอ้อน แม่เหล็ก 60x90 cm,DACT,1
OB_Non L1-1,C03720500,กระดานไวท์บอร์ดไลอ้อน ธรรมดา 80x120 cm.,EA,2CT-OS-09-004,กระดานไวท์บอร์ด ไลอ้อน ธรรมดา 80x120 cm,DACT,2
OB_Non L1-1,C03720490,กระดานไวท์บอร์ดไลอ้อน ธรรมดา 60x90 cm.,EA,2CT-OS-09-003,กระดานไวท์บอร์ด ไลอ้อน ธรรมดา 60x90 cm,DACT,9
OB_Non L1-1,C03720390,กระดานไวท์บอร์ด PK 60x80 cm.,EA,2CT-OS-09-001,กระดานไวท์บอร์ด PK 60x80 cm,DACT,8
OB_Non L1-1,C03720450,กระดานไวท์บอร์ดไลอ้อน แม่เหล็ก 90x180cm.,EA,2CT-OS-09-007,กระดานไวท์บอร์ด ไลอ้อน แม่เหล็ก 90x180 cm,DACT,1
OB_Non L1-1,C03721140,บอร์ดแม่เหล็ก ล้อเลื่อน 1หน้า 120X180 cm,EA,2CT-OS-09-013,บอร์ดแม่เหล็ก ล้อเลื่อน 1 หน้า 120x180 cm,DACT,1
OB_Non L1-2,C04333780,พลาสติกลูกฟูก 122x65ซม. 3 มม.ฟ้า(50:P),EA,2CT-PS-03-037,พลาสติกลูกฟูก 3 mm 122x65 cm ฟ้า,DACT,10
OB_Non L1-2,C04333590,พลาสติกลูกฟูก 122x65 ซม. 3 มม. ดำ (50:P),EA,2CT-PS-03-034,พลาสติกลูกฟูก 3 mm 122x65 cm ดำ,DACT,19
OB_Non L1-2,C04333610,พลาสติกลูกฟูก 122x65ซม.3มม.น้ำเงิน(50:P),EA,2CT-PS-03-036,พลาสติกลูกฟูก 3 mm 122x65 cm น้ำเงิน,DACT,7
OB_Non L1-2,C04333620,พลาสติกลูกฟูก 122x65 ซม.3มม. เขียว(50:P),EA,2CT-PS-03-033,พลาสติกลูกฟูก 3 mm 122x65 cm เขียว,DACT,5
OB_Non L1-2,C04333630,พลาสติกลูกฟูก 122x65 ซม.3มม.เหลือง(50:P),EA,2CT-PS-03-038,พลาสติกลูกฟูก 3 mm 122x65 cm เหลือง,DACT,11
OB_Non L1-2,C04333640,พลาสติกลูกฟูก 122x65 ซม.3 มม. เทา (50:P),EA,2CT-PS-03-035,พลาสติกลูกฟูก 3 mm 122x65 cm เทา,DACT,5
OB_Non L1-2,C04333650,พลาสติกลูกฟูก 122x65 ซม: 3 มม.ขาว (50:P),EA,2CT-PS-03-032,พลาสติกลูกฟูก 3 mm 122x65 cm ขาว,DACT,12
OB_Non L1-2,C04333450,พลาสติกลูกฟูก 65x49 ซม. 3 มม. ดำ (50:P),EA,2CT-PS-03-048,พลาสติกลูกฟูก 3 mm 65x49 cm ดำ,DACT,12
OB_Non L1-2,C04333460,พลาสติกลูกฟูก 65x49 ซม. 3 มม. แดง(50:P),EA,2CT-PS-03-049,พลาสติกลูกฟูก 3 mm 65x49 cm แดง,DACT,18
OB_Non L1-2,C04333470,พลาสติกลูกฟูก 65x49ซม. 3มม.น้ำเงิน(50:P),EA,2CT-PS-03-051,พลาสติกลูกฟูก 3 mm 65x49 cm น้ำเงิน,DACT,40
OB_Non L1-2,C04333480,พลาสติกลูกฟูก 65x49 ซม. 3มม. เขียว(50:P),EA,2CT-PS-03-047,พลาสติกลูกฟูก 3 mm 65x49 cm เขียว,DACT,37
OB_Non L1-2,C04333490,พลาสติกลูกฟูก 65x49 ซม. 3มม.เหลือง(50:P),EA,2CT-PS-03-052,พลาสติกลูกฟูก 3 mm 65x49 cm เหลือง,DACT,31
OB_Non L1-2,C04333500,พลาสติกลูกฟูก 65x49 ซม. 3 มม. เทา (50:P),EA,2CT-PS-03-050,พลาสติกลูกฟูก 3 mm 65x49 cm เทา,DACT,20
OB_Non L1-2,C04333510,พลาสติกลูกฟูก 65x49cm: 3 มม.ขาว (50:P),EA,2CT-PS-03-046,พลาสติกลูกฟูก 3 mm 65x49 cm ขาว,DACT,21
OB_Non L1-2,C04333520,พลาสติกลูกฟูก 65x61 ซม. 3 มม. ดำ (50:P),EA,2CT-PS-03-055,พลาสติกลูกฟูก 3 mm 65x61 cm ดำ,DACT,17
OB_Non L1-2,C04333530,พลาสติกลูกฟูก 65x61 ซม. 3 มม. แดง(50:P),EA,2CT-PS-03-056,พลาสติกลูกฟูก 3 mm 65x61 cm แดง,DACT,5
OB_Non L1-2,C04333540,พลาสติกลูกฟูก 65x61ซม. 3มม.น้ำเงิน(50:P),EA,2CT-PS-03-057,พลาสติกลูกฟูก 3 mm 65x61 cm น้ำเงิน,DACT,15
OB_Non L1-2,C04333550,พลาสติกลูกฟูก 65x61 ซม. 3มม. เขียว(50:P),EA,2CT-PS-03-054,พลาสติกลูกฟูก 3 mm 65x61 cm เขียว,DACT,2
OB_Non L1-2,C04333580,พลาสติกลูกฟูก 65x61 ซม: 3 มม.ขาว (50:P),EA,2CT-PS-03-053,พลาสติกลูกฟูก 3 mm 65x61 cm ขาว,DACT,15
OB_Non L1-2,C04333104,พลาสติกลูกฟูก 65x61ซม. 2มม. เหลือง(40:P),EA,2CT-PS-03-031,พลาสติกลูกฟูก 2 mm 65x61 cm เหลือง,DACT,42
OB_Non L10-1,C08242370,"ถุงซิป ขนาด 9""x14""  (1 กก./ห่อ)",EA,2CT-TC-06-015,ถุงซิป 9x14 cm 1 kg,DACT,53
OB_Non L10-1,C08242380,"ถุงซิป ขนาด 6""x9""  (1 กก./ห่อ)",EA,2CT-TC-06-014,ถุงซิป 6x9 cm 1 kg,DACT,12
OB_Non L10-2,C08241610,ถุงซิป 6cm x 8cm (1 กก./แพ็ค),EA,2CT-TC-06-013,ถุงซิป 6x8 cm 1 kg,DACT,70
OB_Non L10-3,C08221420,น้ำยาขจัดคราบน้ำมัน Ecolab O.P10 3.8ลิตร,EA,2CT-TC-04-006,น้ำยาขจัดคราบน้ำมัน Ecolab O.P.10 3.8 L,DACT,3
OB_Non L10-3,C08221670,น้ำยาฆ่าเชื้อโรค ไมโคร ควอท 3.8L,EA,2CT-TC-04-010,น้ำยาฆ่าเชื้อโรค Ecolab ไมโคร ควอท 3.8 L,DACT,3
OB_Non L10-4,C06630020,ตะกร้าลวดเคลือบ โรบิน 403 3 ชั้น สีดำ,EA,2CT-FS-07-061,ตะกร้าลวดเคลือบ โรบิน 403 3 ชั้น ดำ P.1,DACT,24
OB_Non L10-4,C06630030,ตะกร้าลวดเคลือบ โรบิน 403 3 ชั้น สีขาว,EA,2CT-FS-07-059,ตะกร้าลวดเคลือบ โรบิน 403 3 ชั้น ขาว P.1,DACT,14
OB_Non L11-1,C08241330,ไม้กวาดหยากไย่,EA,2CT-TC-04-048,ไม้กวาดหยากไย่,DACT,2
OB_Non L11-1,C08240580,ยางไล่น้ำขนาด 16 นิ้ว,EA,2CT-TC-04-051,"ยางไล่น้ำ Blackman 16""",DACT,6
OB_Non L11-1,C08240600,ยางไล่น้ำขนาด 20 นิ้ว,EA,2CT-TC-04-052,"ยางไล่น้ำ Blackman 20""",DACT,7
OB_Non L12-1,C08240290,ม็อบ ดันฝุ่น 18 นิ้ว,EA,2CT-TC-04-042,"ม็อบดันฝุ่น Blackman 18""",DACT,13
OB_Non L12-1,C08240300,ม็อบ ดันฝุ่น 24 นิ้ว,EA,2CT-TC-04-043,"ม็อบดันฝุ่น Blackman 24""",DACT,6
OB_Non L12-1,C08240110,"ม๊อบเพาวเวอร์ 12""",EA,2CT-TC-04-067,"ม็อบพาวเวอร์ 12""",DACT,6
OB_Non L13-1,C08240130,"""ม๊อบแกนสกูร 12""""""",EA,2CT-TC-04-068,"ม๊อบแกนสกูร 12""",DACT,12
OB_Non L13-1,C08240100,"ม๊อบเพาวเวอร์ 10""",EA,2CT-TC-04-044,"ม็อบพาวเวอร์ Blackman 10""",DACT,12
OB_Non L13-1,C08241380,BM แปรงขัดพื้นยอดฮิต,EA,2CT-TC-04-031,แปรงขัดพื้น Blackman,DACT,6
OB_Non L13-2,C08241380,BM แปรงขัดพื้นยอดฮิต,EA,2CT-TC-04-031,แปรงขัดพื้น Blackman,DACT,12
OB_Non L13-2,C08241230,ที่ตักผง,EA,2CT-TC-04-004,ที่ตักผง,DACT,24
OB_Non L14-1,C08241290,ฟองน้ำหุ้มตาข่าย โพลี ไบร์ท(1ชิ้น:PAC),EA,2CT-TC-04-041,ฟ้องน้ำหุ้มตาข่าย โพลี ไบร์ท,DACT,186
OB_Non L14-1,C08241340,พรมเช็ดเท้า 40x70ซม.,EA,2CT-TC-04-040,พรมเช็ดเท้า,DACT,17
OB_Non L14-2,C08240940,"แผ่นขัดสก็อตซ์ไบรต์เล็ก ฟองน้ำ 3""x4""",EA,2CT-TC-04-038,"แผ่นขัด สก๊อตซ์-ไบรต์ ฟองน้ำ เล็ก 3""x4""",DACT,83
OB_Non L14-3,C08240950,"แผ่นขัดสก็อตซ์ไบรต์เล็ก แผ่นเดียว 4""x6""",EA,2CT-TC-04-037,"แผ่นขัด สก๊อตซ์-ไบรต์ แผ่นเดียว เล็ก 4""x6""",DACT,80
OB_Non L15-1,C08240330,อะไหล่ม็อบ ดันฝุ่น 24 นิ้ว,EA,2CT-TC-04-061,"อะไหล่ม็อบดันฝุ่น Blackman 24""",DACT,12
OB_Non L15-1,C08240150,"""อะไหล่ม๊อบเพาวเวอร์ 10""""""",EA,2CT-TC-04-062,"อะไหล่ม๊อบพาวเวอร์ 10""",DACT,11
OB_Non L15-2,C10220280,ถุงมือยาง สีดำ (แพ็ค 3 คู่),EA,2CT-FM-01-004,ถุงมือยาง สีดำ P.3,DACT,10
OB_Non L15-2,C08241240,  ถุงมือยาง สีส้ม L,EA,2CT-TC-04-003,ถุงมือยาง สีส้ม,DACT,129
OB_Non L15-3,C08242670,แปรงขัดโถสุขภัณฑ์ สก๊อตช์-ไบรต์,EA,2CT-TC-04-030,แปรงขัดโถสุขภัณฑ์ สก๊อตซ์-ไบรต์,DACT,4
OB_Non L15-3,C08242240,"แผ่นขัดพื้น 3M สีดำ 18""",EA,2CT-TC-04-039,"แผ่นขัดพื้น 3M 18""",DACT,2
OB_Non L15-3,C08242250,"แผ่นขัดพื้น 3M สีแดง 18""",EA,2CT-TC-04-070,"แผ่นขัดพื้น 3M 18"" แดง",DACT,1
OB_Non L15-4,C08211370,แก้วน้ำพลาสติกใส 6ออนซ์ (2000ใบ/ลัง),EA,2CT-TC-03-003,แก้วน้ำพลาสติกใส 6 oz P.2000,DACT,1
OB_Non L15-4,C08241010,ตะกร้าผงพลาสติกเส้นผ่าศูนย์กลาง30cm.,EA,2CT-TC-04-002,ตะกร้าผงพลาสติก เส้นผ่านศูนย์กลาง 30 cm,DACT,1
OB_Non L16-1,C08240160,"""อะไหล่ม๊อบเพาวเวอร์ 12""""""",EA,2CT-TC-04-063,"อะไหล่ม๊อบพาวเวอร์ 12""",DACT,29
OB_Non L16-1,C08240320,อะไหล่ม็อบ ดันฝุ่น 18 นิ้ว,EA,2CT-TC-04-060,"อะไหล่ม็อบดันฝุ่น Blackman 18""",DACT,12
OB_Non L16-2,C08242130,ที่เช็ดกระจก 10 นิ้ว,EA,2CT-TC-04-005,"ที่ี่เช็ดกระจก 10""",DACT,10
OB_Non L16-2,C08240700,ไม้ขนไก่ ด้ามพลาสติก,EA,2CT-TC-04-050,ไม้ขนไก่ ด้ามพลาสติก,DACT,23
OB_Non L16-4,C08211360,ถ้วยกาแฟกระดาษไม่มีหู 6.5 ออนซ์ (50 ใบ),EA,2CT-TC-03-007,ถ้วยกระดาษ กาแฟ ไม่มีหู 6.5 oz P.50,DACT,7
OB_Non L17-1,C08241130,ไม้กวาดทางมะพร้าว,EA,2CT-TC-04-047,ไม้กวาดทางมะพร้าว,DACT,63
OB_Non L17-1,C08241220,ไม้กวาดดอกหญ้า,EA,2CT-TC-04-045,ไม้กวาดดอกหญ้า,DACT,73
OB_Non L17-1,C08221000,ผงซักฟอกโปรสูตรบลูพลัส 900 กรัม,EA,2CT-TC-04-034,ผงซักฟอก โปร สูตรบลูพลัส 900 g,DACT,94
OB_Non L17-1,C08220960,ซันไลต์ 3.6 ลิตร / แกลลอน,EA,2CT-TC-04-022,น้ำยาล้างจาน ซันไลต์ แกลลอน 3.6 L,DACT,30
OB_Non L2-1,C08242490,"ถุงพลาสติกร้อน 4""x6"" (แพ็ค1กก.)",EA,2CT-TC-06-018,"ถุุงพลาสติกร้อน 4""x6"" 1 kg",DACT,465
OB_Non L2-2,C08220450,ก้อนดับกลิ่นฮาร์วี่ ก้อน80g.ลาเวนเดอร์,EA,2CT-TC-05-002,ก้อนดับกลิ่น ฮาร์วี่ กลิ่นลาเวนเดอร์ 80 g,DACT,39
OB_Non L2-2,C08221320,ก้อนดับกลิ่น Winpo 80g.,EA,2CT-TC-05-001,ก้อนดับกลิ่น Winpo 80 g,DACT,64
OB_Non L2-3,C04350030,เชือกขาวแดง บอสตัน ใหญ่ ความยาว 180 เมตร,EA,2CT-PS-04-007,เชือกขาวแดง Boston ใหญ่ ยาว 180 m,DACT,49
OB_Non L3-2,C04350120,เชือกขาว ขนาด 30เส้น (1 ม้วน),EA,2CT-PS-04-002,เชือกขาว 30 เส้น,DACT,39
OB_Non L3-2,C04350140,เชือกขาว ขนาด 48เส้น (1 ม้วน),EA,2CT-PS-04-003,เชือกขาว 48 เส้น,DACT,99
OB_Non L3-2,C04350130,เชือกขาว ขนาด 15เส้น  (1 ม้วน),EA,2CT-PS-04-001,เชือกขาว 15 เส้น,DACT,66
OB_Non L3-3,C04333350,พลาสติกลูกฟูก 3 มม. 65x81 ซม. สีน้ำเงิน,EA,2CT-PS-03-094,พลาสติกลูกฟูก 3 mm 65x81 cm น้ำเงิน,DACT,2
OB_Non L3-3,C04333330,พลาสติกลูกฟูก 3 มม. 65x81 ซม. สีเขียว,EA,2CT-PS-03-059,พลาสติกลูกฟูก 3 mm 65x81 cm เขียว,DACT,48
OB_Non L3-3,C04333340,พลาสติกลูกฟูก 3 มม. 65x81 ซม. สีเหลือง,EA,2CT-PS-03-061,พลาสติกลูกฟูก 3 mm 65x81 cm เหลือง,DACT,3
OB_Non L3-3,C04333360,พลาสติกลูกฟูก 3 มม. 65x81 ซม. สีดำ,EA,2CT-PS-03-060,พลาสติกลูกฟูก 3 mm 65x81 cm ดำ,DACT,8
OB_Non L3-3,C04333380,พลาสติกลูกฟูก 3 มม. 65x81 ซม. สีขาว,EA,2CT-PS-03-058,พลาสติกลูกฟูก 3 mm 65x81 cm ขาว,DACT,2
OB_Non L3-4,C04350200,เชือกฟาง น้ำหนัก 1/2 กก. (1 ม้วน) คละสี,EA,2CT-PS-04-012,เชือกฟาง 0.5 kg คละสี,DACT,88
OB_Non L4-1,C04350110,เชือกฟาง 0.5 กิโลกรัม/ม้วน สีแดง,EA,2CT-PS-04-011,เชือกฟาง 0.5 kg แดง,DACT,90
OB_Non L4-2,C04350010,เชือกขาว บอสตัน 15เส้น ความยาว13หลา,EA,2CT-PS-04-004,เชือกขาว Boston 15 เส้น ยาว 13 หลา,DACT,5
OB_Non L4-2,C04350020,เชือกขาว บอสตัน 30เส้น ความยาว13หลา,EA,2CT-PS-04-005,เชือกขาว Boston 30 เส้น ยาว 13 หลา,DACT,54
OB_Non L4-2,C04350060,เชือกขาว บอสตัน 48เส้น ความยาว13หลา,EA,2CT-PS-04-006,เชือกขาว Boston 48 เส้น ยาว 13 หลา,DACT,114
OB_Non L4-4,C04350100,เชือกฟาง 0.5 กิโลกรัม/ม้วน สีน้ำเงิน,EA,2CT-PS-04-010,เชือกฟาง 0.5 kg น้ำเงิน,DACT,26
OB_Non L5-1,C06410130,ลิ้นแฟ้มโลหะ เบนน่อน BN1005 (50 ชิ้น),EA,2CT-FS-05-010,ลิ้นแฟ้มโลหะ Bennon BN1005 P.50,DACT,1170
OB_Non L5-4,C04350110,เชือกฟาง 0.5 กิโลกรัม/ม้วน สีแดง,EA,2CT-PS-04-011,เชือกฟาง 0.5 kg แดง,DACT,88
OB_Non L6-1,C05622340,กระดาษโน้ต S.B.,EA,2CT-PB-05-001,กระดาษโน้ต S.B.,DACT,174
OB_Non L6-2,C04360000,หนังยางวงใหญ่เส้นธรรมดา (0.5 กก./แพ็ค),EA,2CT-PS-04-014,หนังยาง วงใหญ่เส้นธรรมดา 0.5 kg,DACT,12
OB_Non L6-4,C04350070,เชือกฟาง 0.5 กิโลกรัม/ม้วน สีขาว,EA,2CT-PS-04-009,เชือกฟาง 0.5 kg ขาว,DACT,23
OB_Non L7-1,C08242510,"ถุงพลาสติกร้อน 9""x14"" (แพ็ค1กก.)",EA,2CT-TC-06-021,"ถุุงพลาสติกร้อน 9""x14"" 1 kg",DACT,78
OB_Non L7-1,C08242700,"ถุงพลาสติกร้อน 10""x15"" (แพ็ค1กก.)",EA,2CT-TC-06-016,"ถุุงพลาสติกร้อน 10""x15"" 1 kg",DACT,47
OB_Non L7-2,C04360030,หนังยางวงใหญ่เส้นหนา5มม. (0.5 กก./แพ็ค),EA,2CT-PS-04-015,หนังยาง วงใหญ่เส้นหนา 0.5 kg,DACT,14
OB_Non L7-2,C04360020,หนังยางวงเล็ก (0.5 กก./แพ็ค),EA,2CT-PS-04-013,หนังยาง วงเล็ก 0.5 kg,DACT,9
OB_Non L7-3,C05631110,"Post-it 3""x3"" 654-10AP พาสเทล (แพ็ค10)",EA,2CT-PB-05-016,"กระดาษโน้ตมีกาว Post-it No.654-10AP 3""x3"" คละสีพาสเทล P.10",DACT,190
OB_Non L7-4,C06630000,ตะกร้าลวดเคลือบ โรบิน 403 3 ชั้น สีฟ้า,EA,2CT-FS-07-063,ตะกร้าลวดเคลือบ โรบิน 403 3 ชั้น ฟ้า P.1,DACT,9
OB_Non L7-4,C06630010,ตะกร้าลวดเคลือบ โรบิน 403 3 ชั้น สีแดง,EA,2CT-FS-07-062,ตะกร้าลวดเคลือบ โรบิน 403 3 ชั้น แดง P.1,DACT,12
OB_Non L8-1,C08242500,"ถุงพลาสติกร้อน 6""x9"" (แพ็ค1กก.)",EA,2CT-TC-06-019,"ถุุงพลาสติกร้อน 6""x9"" 1 kg",DACT,175
OB_Non L8-2,C08211250,ถุงใส่ผ้าอนามัย 100 ใบ,EA,2CT-TC-02-017,ถุงใส่ผ้าอนามัย P.100,DACT,12
OB_Non L8-3,C08220460,สบู่ก้อนลักส์ (แพ็ค 4 ก้อน),EA,2CT-TC-04-053,สบู่ก้อน ลักส์ P.4,DACT,44
OB_Non L8-3,C08221750,น้ำยาเช็ดกระจก King'Stella 600 ml.,EA,2CT-TC-04-013,น้ำยาเช็ดกระจก คิงส์สเตลล่า 600 ml,DACT,2
OB_Non L8-3,C08243270,น้ํายาล้างห้องน้ํา เป็ด Pro 900ml.,EA,2CT-TC-04-071,น้ำยาล้างห้องน้ำ เป็ด Pro 900 ml,DACT,6
OB_Non L8-3,C08230040,ยาฉีดกำจัดยุง ไบกอน เหลือง 600 มล.,EA,2CT-TC-05-004,ยาฉีดกันยุง ไบกอน 600 ml สีเหลือง,DACT,1
OB_Non L8-4,C06630210,ตะกร้าลวดเคลือบ โรบิน 402 2 ชั้น สีฟ้า,EA,2CT-FS-07-058,ตะกร้าลวดเคลือบ โรบิน 402 2 ชั้น ฟ้า P.1,DACT,8
OB_Non L8-4,C06630220,ตะกร้าลวดเคลือบ โรบิน 402 2 ชั้น สีแดง,EA,2CT-FS-07-057,ตะกร้าลวดเคลือบ โรบิน 402 2 ชั้น แดง P.1,DACT,10
OB_Non L9-1,C08242720,"ถุงพลาสติกร้อน 7""x11"" (แพ็ค1กก.)",EA,2CT-TC-06-020,"ถุุงพลาสติกร้อน 7""x11"" 1 kg",DACT,44
OB_Non L9-1,C08242710,"ถุงพลาสติกร้อน 12""x18"" (แพ็ค1กก.)",EA,2CT-TC-06-017,"ถุุงพลาสติกร้อน 12""x18"" 1 kg",DACT,43
OB_Non L9-2,C08241600,ถุงซิป 5cm x 7cm (1 กก./แพ็ค),EA,2CT-TC-06-012,ถุงซิป 5x7 cm 1 kg,DACT,12
OB_Non L9-4,C06630230,ตะกร้าลวดเคลือบ โรบิน 402 2 ชั้น สีขาว,EA,2CT-FS-07-055,ตะกร้าลวดเคลือบ โรบิน 402 2 ชั้น ขาว P.1,DACT,13
OB_Non L9-4,C06630040,ตะกร้าลวดเคลือบ โรบิน 402 2 ชั้น สีดำ,EA,2CT-FS-07-056,ตะกร้าลวดเคลือบ โรบิน 402 2 ชั้น ดำ P.1,DACT,14
OB_Non M1-1,C05123310,กระดาษสีไดซ์ สีเขียวตอง#18 A4 80g.,EA,2CT-PB-02-204,กระดาษสี Dize A4 80gsm 500s เขียวใบตอง #18,DACT,48
OB_Non M1-1,C05120330,DizeCopier Paper สีเหลืองอ่อน#02 A4 80g.,EA,2CT-PB-02-213,กระดาษสี Dize A4 80gsm 500s เหลืองอ่อน #02,DACT,27
OB_Non M1-1,C05131040,กระดาษน้ำตาล 185G A4 (100แผ่น),EA,2CT-PB-02-371,กระดาษน้ำตาล 185G A4 P.100,DACT,16
OB_Non M1-1,C05131060,กระดาษการ์ด 120g. A4 250แผ่น เหลือง,EA,2CT-PB-02-372,กระดาษการ์ด 120G A4 เหลือง P.250,DACT,38
OB_Non M1-1,C05120450,DizeCopier Paper สีฟ้าเข้ม#15 A4 80g.,EA,2CT-PB-02-207,กระดาษสี Dize A4 80gsm 500s ฟ้าเข้ม #15,DACT,10
OB_Non M1-1,C05124540,DizeCopier Paper สีม่วงอ่อน#19 A4 80g.,EA,2CT-PB-02-209,กระดาษสี Dize A4 80gsm 500s ม่วงอ่อน #19,DACT,9
OB_Non M1-2,C06310040,อินเด็กซ์พลาสติกสี ใบโพธิ์ PVC A4 10หยัก,EA,2CT-FS-05-065,อินเด็กซ์พลาสติกสี ใบโพธิ์ PVC A4 10 หยัก,DACT,18
OB_Non M1-2,C06311810,อินเด็กซ์พลาสติก A4 10หยัก DX-624 1-10,EA,2CT-FS-05-040,อินเด็กซ์พลาสติก OST DX-624 A4 10 หยัก 1-10,DACT,79
OB_Non M1-2,C06311800,อินเด็กซ์พลาสติก A4 12หยัก DX-653 1-12,EA,2CT-FS-05-041,อินเด็กซ์พลาสติก OST DX-653 A4 12 หยัก 1-12,DACT,68
